Booked Time, Actual Time, Headcode,Service Info, Location,Call Order, Train Order,Date
18:38:00,18:38:15,'2L03',1833 Larkhall to Milngavie,Chatelherault [CTE] Dep,4,71,13/12/2018
18:39:00,18:39:30,'2L03',1833 Larkhall to Milngavie,Haughhead Jn,5,71,13/12/2018
18:42:00,18:41:30,'2L03',1833 Larkhall to Milngavie,Hamilton Central [HNC] Arr,6,71,13/12/2018
18:42:30,18:42:30,'2L03',1833 Larkhall to Milngavie,Hamilton Central [HNC] Dep,7,71,13/12/2018
18:44:30,18:44:30,'2L03',1833 Larkhall to Milngavie,Hamilton West [HNW] Arr,8,71,13/12/2018
18:45:00,18:44:45,'2L03',1833 Larkhall to Milngavie,Hamilton West [HNW] Dep,9,71,13/12/2018
18:48:00,18:47:45,'2L03',1833 Larkhall to Milngavie,Blantyre [BLT] Arr,10,71,13/12/2018
18:48:30,18:48:30,'2L03',1833 Larkhall to Milngavie,Blantyre [BLT] Dep,11,71,13/12/2018
18:52:00,18:53:00,'2L03',1833 Larkhall to Milngavie,Newton [NTN] Arr,12,71,13/12/2018
18:52:30,18:53:30,'2L03',1833 Larkhall to Milngavie,Newton [NTN] Dep,13,71,13/12/2018
18:54:00,18:56:30,'2L03',1833 Larkhall to Milngavie,Newton West Jn,14,71,13/12/2018
18:55:30,18:59:00,'2L03',1833 Larkhall to Milngavie,Cambuslang [CBL] Arr,15,71,13/12/2018
18:56:00,19:01:00,'2L03',1833 Larkhall to Milngavie,Cambuslang [CBL] Dep,16,71,13/12/2018
18:58:00,19:03:00,'2L03',1833 Larkhall to Milngavie,Rutherglen East Jn,17,71,13/12/2018
19:01:00,19:05:00,'2L03',1833 Larkhall to Milngavie,Rutherglen [RUT] Arr,18,71,13/12/2018
19:01:30,19:05:00,'2L03',1833 Larkhall to Milngavie,Rutherglen [RUT] Dep,19,71,13/12/2018
19:03:30,19:07:00,'2L03',1833 Larkhall to Milngavie,Dalmarnock [DAK] Arr,20,71,13/12/2018
19:04:00,19:07:45,'2L03',1833 Larkhall to Milngavie,Dalmarnock [DAK] Dep,21,71,13/12/2018
19:05:30,19:09:30,'2L03',1833 Larkhall to Milngavie,Bridgeton [BDG] Arr,22,71,13/12/2018
19:06:00,19:10:15,'2L03',1833 Larkhall to Milngavie,Bridgeton [BDG] Dep,23,71,13/12/2018
19:08:30,19:12:45,'2L03',1833 Larkhall to Milngavie,Argyle Street [AGS] Arr,24,71,13/12/2018
19:09:00,19:13:30,'2L03',1833 Larkhall to Milngavie,Argyle Street [AGS] Dep,25,71,13/12/2018
19:10:00,19:14:30,'2L03',1833 Larkhall to Milngavie,Glasgow Central [GLC] Arr,26,71,13/12/2018
19:11:00,19:15:30,'2L03',1833 Larkhall to Milngavie,Glasgow Central [GLC] Dep,27,71,13/12/2018
19:12:00,19:17:00,'2L03',1833 Larkhall to Milngavie,Anderston [AND] Arr,28,71,13/12/2018
19:12:30,19:17:30,'2L03',1833 Larkhall to Milngavie,Anderston [AND] Dep,29,71,13/12/2018
19:14:00,19:19:00,'2L03',1833 Larkhall to Milngavie,Exhibition Centre [EXG] Arr,30,71,13/12/2018
19:14:30,19:19:45,'2L03',1833 Larkhall to Milngavie,Exhibition Centre [EXG] Dep,31,71,13/12/2018
19:16:00,19:20:45,'2L03',1833 Larkhall to Milngavie,Finnieston East Jn,32,71,13/12/2018
19:16:30,19:21:45,'2L03',1833 Larkhall to Milngavie,Finnieston West Jn,33,71,13/12/2018
19:17:30,19:22:30,'2L03',1833 Larkhall to Milngavie,Partick [PTK] Arr,34,71,13/12/2018
19:18:00,19:23:30,'2L03',1833 Larkhall to Milngavie,Partick [PTK] Dep,35,71,13/12/2018
19:19:30,19:25:15,'2L03',1833 Larkhall to Milngavie,Hyndland [HYN] Arr,36,71,13/12/2018
19:20:00,19:26:00,'2L03',1833 Larkhall to Milngavie,Hyndland [HYN] Dep,37,71,13/12/2018
19:21:00,19:27:00,'2L03',1833 Larkhall to Milngavie,Hyndland East Jn,38,71,13/12/2018
19:21:30,19:28:00,'2L03',1833 Larkhall to Milngavie,Hyndland North Jn,39,71,13/12/2018
19:22:30,19:28:30,'2L03',1833 Larkhall to Milngavie,Anniesland [ANL] Arr,40,71,13/12/2018
19:23:00,19:28:45,'2L03',1833 Larkhall to Milngavie,Anniesland [ANL] Dep,41,71,13/12/2018
19:25:30,19:32:15,'2L03',1833 Larkhall to Milngavie,Westerton [WES] Arr,42,71,13/12/2018
19:26:00,19:33:00,'2L03',1833 Larkhall to Milngavie,Westerton [WES] Dep,43,71,13/12/2018
19:28:00,19:35:15,'2L03',1833 Larkhall to Milngavie,Bearsden [BRN] Arrivin Arr,44,71,13/12/2018
19:28:30,19:35:45,'2L03',1833 Larkhall to Milngavie,Bearsden [BRN] Arrivin Dep,45,71,13/12/2018
19:30:00,19:37:00,'2L03',1833 Larkhall to Milngavie,Hillfoot [HLF] Arr,46,71,13/12/2018
19:30:30,19:37:45,'2L03',1833 Larkhall to Milngavie,Hillfoot [HLF] Dep,47,71,13/12/2018
13:18:00,13:18:15,'2F31',1316 Motherwell to Dalmuir,Airbles [AIR] Arr,0,0,14/12/2018
13:18:30,13:18:30,'2F31',1316 Motherwell to Dalmuir,Airbles [AIR] Dep,1,0,14/12/2018
13:21:00,13:20:30,'2F31',1316 Motherwell to Dalmuir,Haughhead Jn,2,0,14/12/2018
13:23:30,13:22:30,'2F31',1316 Motherwell to Dalmuir,Hamilton Central [HNC] Arr,3,0,14/12/2018
13:24:00,13:23:30,'2F31',1316 Motherwell to Dalmuir,Hamilton Central [HNC] Dep,4,0,14/12/2018
13:26:00,13:25:30,'2F31',1316 Motherwell to Dalmuir,Hamilton West [HNW] Arr,5,0,14/12/2018
13:26:30,13:25:45,'2F31',1316 Motherwell to Dalmuir,Hamilton West [HNW] Dep,6,0,14/12/2018
13:29:30,13:28:30,'2F31',1316 Motherwell to Dalmuir,Blantyre [BLT] Arr,7,0,14/12/2018
13:30:00,13:29:45,'2F31',1316 Motherwell to Dalmuir,Blantyre [BLT] Dep,8,0,14/12/2018
13:33:30,13:33:15,'2F31',1316 Motherwell to Dalmuir,Newton [NTN] Arr,9,0,14/12/2018
13:34:00,13:33:45,'2F31',1316 Motherwell to Dalmuir,Newton [NTN] Dep,10,0,14/12/2018
13:35:30,13:35:15,'2F31',1316 Motherwell to Dalmuir,Newton West Jn,11,0,14/12/2018
13:37:00,13:36:00,'2F31',1316 Motherwell to Dalmuir,Cambuslang [CBL] Arr,12,0,14/12/2018
13:37:30,13:37:00,'2F31',1316 Motherwell to Dalmuir,Cambuslang [CBL] Dep,13,0,14/12/2018
13:39:00,13:39:00,'2F31',1316 Motherwell to Dalmuir,Rutherglen East Jn,14,0,14/12/2018
13:41:00,13:40:00,'2F31',1316 Motherwell to Dalmuir,Rutherglen [RUT] Arr,15,0,14/12/2018
13:41:30,13:41:00,'2F31',1316 Motherwell to Dalmuir,Rutherglen [RUT] Dep,16,0,14/12/2018
13:43:30,13:42:45,'2F31',1316 Motherwell to Dalmuir,Dalmarnock [DAK] Arr,17,0,14/12/2018
13:44:00,13:43:00,'2F31',1316 Motherwell to Dalmuir,Dalmarnock [DAK] Dep,18,0,14/12/2018
13:45:30,13:44:45,'2F31',1316 Motherwell to Dalmuir,Bridgeton [BDG] Arr,19,0,14/12/2018
13:46:00,13:45:30,'2F31',1316 Motherwell to Dalmuir,Bridgeton [BDG] Dep,20,0,14/12/2018
13:48:30,13:48:00,'2F31',1316 Motherwell to Dalmuir,Argyle Street [AGS] Arr,21,0,14/12/2018
13:49:30,13:48:45,'2F31',1316 Motherwell to Dalmuir,Argyle Street [AGS] Dep,22,0,14/12/2018
13:50:30,13:50:00,'2F31',1316 Motherwell to Dalmuir,Glasgow Central [GLC] Arr,23,0,14/12/2018
13:51:30,13:50:45,'2F31',1316 Motherwell to Dalmuir,Glasgow Central [GLC] Dep,24,0,14/12/2018
13:52:30,13:52:15,'2F31',1316 Motherwell to Dalmuir,Anderston [AND] Arr,25,0,14/12/2018
13:53:00,13:52:45,'2F31',1316 Motherwell to Dalmuir,Anderston [AND] Dep,26,0,14/12/2018
13:54:30,13:54:15,'2F31',1316 Motherwell to Dalmuir,Exhibition Centre [EXG] Arr,27,0,14/12/2018
13:55:00,13:54:45,'2F31',1316 Motherwell to Dalmuir,Exhibition Centre [EXG] Dep,28,0,14/12/2018
13:56:30,13:55:45,'2F31',1316 Motherwell to Dalmuir,Finnieston East Jn,29,0,14/12/2018
13:57:00,13:56:30,'2F31',1316 Motherwell to Dalmuir,Finnieston West Jn,30,0,14/12/2018
13:58:00,13:57:15,'2F31',1316 Motherwell to Dalmuir,Partick [PTK] Arr,31,0,14/12/2018
13:58:30,13:58:15,'2F31',1316 Motherwell to Dalmuir,Partick [PTK] Dep,32,0,14/12/2018
14:00:00,13:59:45,'2F31',1316 Motherwell to Dalmuir,Hyndland [HYN] Arr,33,0,14/12/2018
14:01:00,14:00:45,'2F31',1316 Motherwell to Dalmuir,Hyndland [HYN] Dep,34,0,14/12/2018
14:02:00,14:01:30,'2F31',1316 Motherwell to Dalmuir,Hyndland East Jn,35,0,14/12/2018
14:02:30,14:02:00,'2F31',1316 Motherwell to Dalmuir,Jordanhill [JOR] Arr,36,0,14/12/2018
14:03:00,14:02:45,'2F31',1316 Motherwell to Dalmuir,Jordanhill [JOR] Dep,37,0,14/12/2018
14:04:00,14:03:15,'2F31',1316 Motherwell to Dalmuir,Hyndland West Jn,38,0,14/12/2018
14:05:00,14:04:45,'2F31',1316 Motherwell to Dalmuir,Scotstounhill [SCH] Arr,39,0,14/12/2018
14:05:30,14:05:15,'2F31',1316 Motherwell to Dalmuir,Scotstounhill [SCH] Dep,40,0,14/12/2018
14:07:00,14:06:30,'2F31',1316 Motherwell to Dalmuir,Garscadden [GRS] Arr,41,0,14/12/2018
14:07:30,14:07:00,'2F31',1316 Motherwell to Dalmuir,Garscadden [GRS] Dep,42,0,14/12/2018
14:09:30,14:08:45,'2F31',1316 Motherwell to Dalmuir,Yoker [YOK] Arr,43,0,14/12/2018
14:10:00,14:09:30,'2F31',1316 Motherwell to Dalmuir,Yoker [YOK] Dep,44,0,14/12/2018
14:11:30,14:11:15,'2F31',1316 Motherwell to Dalmuir,Clydebank [CYK] Arr,45,0,14/12/2018
14:12:00,14:11:45,'2F31',1316 Motherwell to Dalmuir,Clydebank [CYK] Dep,46,0,14/12/2018
12:38:00,12:40:15,'2M21',1237 Edinburgh to Milngavie,Princes St Gardens,0,1,14/12/2018
12:41:00,12:42:45,'2M21',1237 Edinburgh to Milngavie,Haymarket [HYM] Arr,1,1,14/12/2018
12:42:30,12:43:30,'2M21',1237 Edinburgh to Milngavie,Haymarket [HYM] Dep,2,1,14/12/2018
12:43:30,12:44:30,'2M21',1237 Edinburgh to Milngavie,Haymarket East Jn,3,1,14/12/2018
12:43:30,12:44:45,'2M21',1237 Edinburgh to Milngavie,Haymarket Central Jn,4,1,14/12/2018
12:44:00,12:45:30,'2M21',1237 Edinburgh to Milngavie,Haymarket West Jn,5,1,14/12/2018
12:46:30,12:50:00,'2M21',1237 Edinburgh to Milngavie,Edinburgh Park [EDP] Arr,6,1,14/12/2018
12:47:00,12:50:30,'2M21',1237 Edinburgh to Milngavie,Edinburgh Park [EDP] Dep,7,1,14/12/2018
12:52:00,12:55:45,'2M21',1237 Edinburgh to Milngavie,Newbridge Jn,8,1,14/12/2018
12:56:00,13:00:15,'2M21',1237 Edinburgh to Milngavie,Uphall [UHA] Arr,9,1,14/12/2018
12:56:30,13:00:30,'2M21',1237 Edinburgh to Milngavie,Uphall [UHA] Dep,10,1,14/12/2018
12:59:30,13:03:45,'2M21',1237 Edinburgh to Milngavie,Livingston North [LSN] Arr,11,1,14/12/2018
13:00:00,13:04:15,'2M21',1237 Edinburgh to Milngavie,Livingston North [LSN] Dep,12,1,14/12/2018
13:04:00,13:08:30,'2M21',1237 Edinburgh to Milngavie,Bathgate [BHG] Arr,13,1,14/12/2018
13:05:00,13:10:30,'2M21',1237 Edinburgh to Milngavie,Bathgate [BHG] Dep,14,1,14/12/2018
13:08:30,13:14:00,'2M21',1237 Edinburgh to Milngavie,Armadale [ARM] Arr,15,1,14/12/2018
13:09:00,13:14:30,'2M21',1237 Edinburgh to Milngavie,Armadale [ARM] Dep,16,1,14/12/2018
13:12:00,13:17:30,'2M21',1237 Edinburgh to Milngavie,Blackridge [BKR] Arr,17,1,14/12/2018
13:12:30,13:18:00,'2M21',1237 Edinburgh to Milngavie,Blackridge [BKR] Dep,18,1,14/12/2018
13:22:00,13:27:15,'2M21',1237 Edinburgh to Milngavie,Drumgelloch [DRU] Arr,19,1,14/12/2018
13:22:30,13:27:45,'2M21',1237 Edinburgh to Milngavie,Drumgelloch [DRU] Dep,20,1,14/12/2018
13:26:00,13:30:00,'2M21',1237 Edinburgh to Milngavie,Airdrie [ADR] Arr,21,1,14/12/2018
13:27:30,13:30:30,'2M21',1237 Edinburgh to Milngavie,Airdrie [ADR] Dep,22,1,14/12/2018
13:29:00,13:32:00,'2M21',1237 Edinburgh to Milngavie,Coatdyke [COA],23,1,14/12/2018
13:30:30,13:34:00,'2M21',1237 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Arr,24,1,14/12/2018
13:31:00,13:34:15,'2M21',1237 Edinburgh to Milngavie,Coatbridge Sunnyside [CBS] Dep,25,1,14/12/2018
13:32:00,13:35:15,'2M21',1237 Edinburgh to Milngavie,Sunnyside Jn,26,1,14/12/2018
13:33:00,13:35:30,'2M21',1237 Edinburgh to Milngavie,Blairhill [BAI],27,1,14/12/2018
13:37:30,13:38:45,'2M21',1237 Edinburgh to Milngavie,Easterhouse [EST],28,1,14/12/2018
13:39:30,13:40:15,'2M21',1237 Edinburgh to Milngavie,Garrowhill [GAR],29,1,14/12/2018
13:42:00,13:41:45,'2M21',1237 Edinburgh to Milngavie,Shettleston [SLS] At platfor Arr,30,1,14/12/2018
13:42:30,13:42:15,'2M21',1237 Edinburgh to Milngavie,Shettleston [SLS] At platfor Dep,31,1,14/12/2018
13:44:00,13:43:45,'2M21',1237 Edinburgh to Milngavie,Carntyne [CAY] Arr,32,1,14/12/2018
13:44:30,13:44:15,'2M21',1237 Edinburgh to Milngavie,Carntyne [CAY] Dep,33,1,14/12/2018
13:47:30,13:47:15,'2M21',1237 Edinburgh to Milngavie,Bellgrove [BLG] Arr,34,1,14/12/2018
13:48:00,13:48:00,'2M21',1237 Edinburgh to Milngavie,Bellgrove [BLG] Dep,35,1,14/12/2018
13:49:00,13:49:00,'2M21',1237 Edinburgh to Milngavie,High St Jn,36,1,14/12/2018
13:49:30,13:49:45,'2M21',1237 Edinburgh to Milngavie,High Street [HST] Arr,37,1,14/12/2018
13:50:30,13:50:30,'2M21',1237 Edinburgh to Milngavie,High Street [HST] Dep,38,1,14/12/2018
13:52:00,13:51:45,'2M21',1237 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Arr,39,1,14/12/2018
13:55:00,13:55:00,'2M21',1237 Edinburgh to Milngavie,Glasgow Queen Street [GLQ] Dep,40,1,14/12/2018
13:56:30,13:56:30,'2M21',1237 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Arr,41,1,14/12/2018
13:58:00,13:58:00,'2M21',1237 Edinburgh to Milngavie,Charing Cross (Glasgow) [CHC] Dep,42,1,14/12/2018
14:00:00,13:59:30,'2M21',1237 Edinburgh to Milngavie,Finnieston East Jn,43,1,14/12/2018
14:00:30,14:00:00,'2M21',1237 Edinburgh to Milngavie,Finnieston West Jn,44,1,14/12/2018
14:01:30,14:01:00,'2M21',1237 Edinburgh to Milngavie,Partick [PTK] Arr,45,1,14/12/2018
14:02:00,14:02:00,'2M21',1237 Edinburgh to Milngavie,Partick [PTK] Dep,46,1,14/12/2018
14:03:30,14:03:45,'2M21',1237 Edinburgh to Milngavie,Hyndland [HYN] Arr,47,1,14/12/2018
14:04:30,14:04:00,'2M21',1237 Edinburgh to Milngavie,Hyndland [HYN] Dep,48,1,14/12/2018
14:05:30,14:05:00,'2M21',1237 Edinburgh to Milngavie,Hyndland East Jn,49,1,14/12/2018
14:06:30,14:06:00,'2M21',1237 Edinburgh to Milngavie,Hyndland North Jn,50,1,14/12/2018
14:08:00,14:06:30,'2M21',1237 Edinburgh to Milngavie,Anniesland [ANL] Arr,51,1,14/12/2018
14:08:30,14:07:45,'2M21',1237 Edinburgh to Milngavie,Anniesland [ANL] Dep,52,1,14/12/2018
14:11:00,14:10:45,'2M21',1237 Edinburgh to Milngavie,Westerton [WES] Arr,53,1,14/12/2018
14:11:30,14:11:15,'2M21',1237 Edinburgh to Milngavie,Westerton [WES] Dep,54,1,14/12/2018
14:13:30,14:13:30,'2M21',1237 Edinburgh to Milngavie,Bearsden [BRN] Arr,55,1,14/12/2018
14:14:00,14:14:00,'2M21',1237 Edinburgh to Milngavie,Bearsden [BRN] Dep,56,1,14/12/2018
14:15:30,14:15:15,'2M21',1237 Edinburgh to Milngavie,Hillfoot [HLF] Arr,57,1,14/12/2018
14:16:00,14:16:15,'2M21',1237 Edinburgh to Milngavie,Hillfoot [HLF] Dep,58,1,14/12/2018
13:23:00,13:23:45,'2S33',1320 Motherwell to Dalmuir,Mossend South Jn,0,2,14/12/2018
13:23:30,13:24:15,'2S33',1320 Motherwell to Dalmuir,Mossend North Jn,1,2,14/12/2018
13:24:00,13:25:00,'2S33',1320 Motherwell to Dalmuir,Mossend [XMS],2,2,14/12/2018
13:24:30,13:25:15,'2S33',1320 Motherwell to Dalmuir,Mossend North Exit,3,2,14/12/2018
13:27:30,13:27:30,'2S33',1320 Motherwell to Dalmuir,Whifflet South Jn,4,2,14/12/2018
13:28:00,13:28:00,'2S33',1320 Motherwell to Dalmuir,Whifflet [WFF] Arr,5,2,14/12/2018
13:28:30,13:28:45,'2S33',1320 Motherwell to Dalmuir,Whifflet [WFF] Dep,6,2,14/12/2018
13:29:00,13:29:00,'2S33',1320 Motherwell to Dalmuir,Whifflet North Jn,7,2,14/12/2018
13:30:30,13:30:30,'2S33',1320 Motherwell to Dalmuir,Langloan Jn,8,2,14/12/2018
13:31:00,13:31:30,'2S33',1320 Motherwell to Dalmuir,Kirkwood [KWD] Arr,9,2,14/12/2018
13:31:30,13:32:15,'2S33',1320 Motherwell to Dalmuir,Kirkwood [KWD] Dep,10,2,14/12/2018
13:34:00,13:34:30,'2S33',1320 Motherwell to Dalmuir,Bargeddie [BGI] Arr,11,2,14/12/2018
13:34:30,13:35:00,'2S33',1320 Motherwell to Dalmuir,Bargeddie [BGI] Dep,12,2,14/12/2018
13:37:30,13:37:30,'2S33',1320 Motherwell to Dalmuir,Baillieston [BIO] Arr,13,2,14/12/2018
13:38:00,13:38:00,'2S33',1320 Motherwell to Dalmuir,Baillieston [BIO] Dep,14,2,14/12/2018
13:42:00,13:41:00,'2S33',1320 Motherwell to Dalmuir,Carmyle [CML] Arr,15,2,14/12/2018
13:42:30,13:43:00,'2S33',1320 Motherwell to Dalmuir,Carmyle [CML] Dep,16,2,14/12/2018
13:45:30,13:45:00,'2S33',1320 Motherwell to Dalmuir,Rutherglen East Jn,17,2,14/12/2018
13:47:00,13:46:00,'2S33',1320 Motherwell to Dalmuir,Rutherglen [RUT] Arr,18,2,14/12/2018
13:48:00,13:47:00,'2S33',1320 Motherwell to Dalmuir,Rutherglen [RUT] Dep,19,2,14/12/2018
13:50:00,13:49:45,'2S33',1320 Motherwell to Dalmuir,Dalmarnock [DAK] Arr,20,2,14/12/2018
13:50:30,13:49:45,'2S33',1320 Motherwell to Dalmuir,Dalmarnock [DAK] Dep,21,2,14/12/2018
13:52:00,13:51:30,'2S33',1320 Motherwell to Dalmuir,Bridgeton [BDG] Arr,22,2,14/12/2018
13:52:30,13:52:15,'2S33',1320 Motherwell to Dalmuir,Bridgeton [BDG] Dep,23,2,14/12/2018
13:55:00,13:54:45,'2S33',1320 Motherwell to Dalmuir,Argyle Street [AGS] Arr,24,2,14/12/2018
13:56:00,13:56:00,'2S33',1320 Motherwell to Dalmuir,Argyle Street [AGS] Dep,25,2,14/12/2018
13:57:00,13:57:00,'2S33',1320 Motherwell to Dalmuir,Glasgow Central [GLC] Arr,26,2,14/12/2018
13:58:30,13:58:15,'2S33',1320 Motherwell to Dalmuir,Glasgow Central [GLC] Dep,27,2,14/12/2018
13:59:30,13:59:45,'2S33',1320 Motherwell to Dalmuir,Anderston [AND] Arr,28,2,14/12/2018
14:00:00,14:00:00,'2S33',1320 Motherwell to Dalmuir,Anderston [AND] Dep,29,2,14/12/2018
14:01:30,14:01:30,'2S33',1320 Motherwell to Dalmuir,Exhibition Centre [EXG] Arr,30,2,14/12/2018
14:02:00,14:02:15,'2S33',1320 Motherwell to Dalmuir,Exhibition Centre [EXG] Dep,31,2,14/12/2018
14:03:30,14:03:15,'2S33',1320 Motherwell to Dalmuir,Finnieston East Jn,32,2,14/12/2018
14:04:00,14:03:45,'2S33',1320 Motherwell to Dalmuir,Finnieston West Jn,33,2,14/12/2018
14:05:00,14:04:45,'2S33',1320 Motherwell to Dalmuir,Partick [PTK] Arr,34,2,14/12/2018
14:05:30,14:05:30,'2S33',1320 Motherwell to Dalmuir,Partick [PTK] Dep,35,2,14/12/2018
14:07:00,14:07:00,'2S33',1320 Motherwell to Dalmuir,Hyndland [HYN] Arr,36,2,14/12/2018
14:08:00,14:08:00,'2S33',1320 Motherwell to Dalmuir,Hyndland [HYN] Dep,37,2,14/12/2018
14:09:00,14:09:00,'2S33',1320 Motherwell to Dalmuir,Hyndland East Jn,38,2,14/12/2018
14:10:00,14:10:15,'2S33',1320 Motherwell to Dalmuir,Hyndland North Jn,39,2,14/12/2018
14:11:30,14:10:45,'2S33',1320 Motherwell to Dalmuir,Anniesland [ANL] Arr,40,2,14/12/2018
14:12:00,14:11:45,'2S33',1320 Motherwell to Dalmuir,Anniesland [ANL] Dep,41,2,14/12/2018
14:14:30,14:14:45,'2S33',1320 Motherwell to Dalmuir,Westerton [WES] Arr,42,2,14/12/2018
14:15:00,14:15:00,'2S33',1320 Motherwell to Dalmuir,Westerton [WES] Dep,43,2,14/12/2018
14:17:00,14:17:00,'2S33',1320 Motherwell to Dalmuir,Drumchapel [DMC] Arr,44,2,14/12/2018
14:17:30,14:18:00,'2S33',1320 Motherwell to Dalmuir,Drumchapel [DMC] Dep,45,2,14/12/2018
14:19:00,14:19:30,'2S33',1320 Motherwell to Dalmuir,Drumry [DMY] Arr,46,2,14/12/2018
14:19:30,14:20:15,'2S33',1320 Motherwell to Dalmuir,Drumry [DMY] Dep,47,2,14/12/2018
14:21:30,14:21:45,'2S33',1320 Motherwell to Dalmuir,Singer [SIN] Arr,48,2,14/12/2018
14:22:00,14:22:45,'2S33',1320 Motherwell to Dalmuir,Singer [SIN] Dep,49,2,14/12/2018
12:50:00,12:50:00,'2H05',1249 Edinburgh to Helensburgh Central,Princes St Gardens,0,3,14/12/2018
12:52:30,12:52:15,'2H05',1249 Edinburgh to Helensburgh Central,Haymarket [HYM] Arr,1,3,14/12/2018
12:53:30,12:54:15,'2H05',1249 Edinburgh to Helensburgh Central,Haymarket [HYM] Dep,2,3,14/12/2018
12:54:30,12:55:15,'2H05',1249 Edinburgh to Helensburgh Central,Haymarket East Jn,3,3,14/12/2018
12:54:30,12:55:30,'2H05',1249 Edinburgh to Helensburgh Central,Haymarket Central Jn,4,3,14/12/2018
12:55:00,12:55:45,'2H05',1249 Edinburgh to Helensburgh Central,Haymarket West Jn,5,3,14/12/2018
12:57:30,12:58:30,'2H05',1249 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Arr,6,3,14/12/2018
12:58:30,12:59:00,'2H05',1249 Edinburgh to Helensburgh Central,Edinburgh Park [EDP] Dep,7,3,14/12/2018
13:03:30,13:02:45,'2H05',1249 Edinburgh to Helensburgh Central,Newbridge Jn,8,3,14/12/2018
13:07:30,13:07:00,'2H05',1249 Edinburgh to Helensburgh Central,Uphall [UHA] Arr,9,3,14/12/2018
13:08:30,13:07:45,'2H05',1249 Edinburgh to Helensburgh Central,Uphall [UHA] Dep,10,3,14/12/2018
13:11:30,13:10:45,'2H05',1249 Edinburgh to Helensburgh Central,Livingston North [LSN] Arr,11,3,14/12/2018
13:12:00,13:11:45,'2H05',1249 Edinburgh to Helensburgh Central,Livingston North [LSN] Dep,12,3,14/12/2018
13:16:00,13:16:15,'2H05',1249 Edinburgh to Helensburgh Central,Bathgate [BHG] Arr,13,3,14/12/2018
13:22:00,13:22:00,'2H05',1249 Edinburgh to Helensburgh Central,Bathgate [BHG] Dep,14,3,14/12/2018
13:25:00,13:25:15,'2H05',1249 Edinburgh to Helensburgh Central,Armadale [ARM],15,3,14/12/2018
13:26:30,13:27:00,'2H05',1249 Edinburgh to Helensburgh Central,Blackridge [BKR],16,3,14/12/2018
13:31:00,13:31:30,'2H05',1249 Edinburgh to Helensburgh Central,Caldercruix [CAC],17,3,14/12/2018
13:34:00,13:34:15,'2H05',1249 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Arr,18,3,14/12/2018
13:34:30,13:34:30,'2H05',1249 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Dep,19,3,14/12/2018
13:37:00,13:37:00,'2H05',1249 Edinburgh to Helensburgh Central,Airdrie [ADR] Arr,20,3,14/12/2018
13:38:00,13:37:45,'2H05',1249 Edinburgh to Helensburgh Central,Airdrie [ADR] Dep,21,3,14/12/2018
13:39:30,13:39:30,'2H05',1249 Edinburgh to Helensburgh Central,Coatdyke [COA] Arr,22,3,14/12/2018
13:40:00,13:40:00,'2H05',1249 Edinburgh to Helensburgh Central,Coatdyke [COA] Dep,23,3,14/12/2018
13:42:00,13:42:00,'2H05',1249 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Arr,24,3,14/12/2018
13:42:30,13:42:30,'2H05',1249 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Dep,25,3,14/12/2018
13:43:30,13:43:30,'2H05',1249 Edinburgh to Helensburgh Central,Sunnyside Jn,26,3,14/12/2018
13:44:30,13:44:15,'2H05',1249 Edinburgh to Helensburgh Central,Blairhill [BAI] Arr,27,3,14/12/2018
13:45:00,13:45:00,'2H05',1249 Edinburgh to Helensburgh Central,Blairhill [BAI] Dep,28,3,14/12/2018
13:48:30,13:48:30,'2H05',1249 Edinburgh to Helensburgh Central,Easterhouse [EST] Arr,29,3,14/12/2018
13:49:00,13:49:00,'2H05',1249 Edinburgh to Helensburgh Central,Easterhouse [EST] Dep,30,3,14/12/2018
13:51:00,13:50:45,'2H05',1249 Edinburgh to Helensburgh Central,Garrowhill [GAR] Arr,31,3,14/12/2018
13:51:30,13:51:15,'2H05',1249 Edinburgh to Helensburgh Central,Garrowhill [GAR] Dep,32,3,14/12/2018
13:53:30,13:53:45,'2H05',1249 Edinburgh to Helensburgh Central,Shettleston [SLS],33,3,14/12/2018
13:54:30,13:54:30,'2H05',1249 Edinburgh to Helensburgh Central,Carntyne [CAY],34,3,14/12/2018
13:56:30,13:56:15,'2H05',1249 Edinburgh to Helensburgh Central,Bellgrove [BLG],35,3,14/12/2018
13:57:00,13:57:00,'2H05',1249 Edinburgh to Helensburgh Central,High St Jn,36,3,14/12/2018
13:58:00,13:57:45,'2H05',1249 Edinburgh to Helensburgh Central,High Street [HST] Arr,37,3,14/12/2018
13:58:30,13:58:30,'2H05',1249 Edinburgh to Helensburgh Central,High Street [HST] Dep,38,3,14/12/2018
14:00:00,13:59:45,'2H05',1249 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Arr,39,3,14/12/2018
14:02:00,14:02:30,'2H05',1249 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Dep,40,3,14/12/2018
